Title	Creator	Publisher	Date Original	Description	Note	Topical Subject (LCTGM)	Topical Subject (LCSH)	Personal Name Subject	Corporate Name Subject	Railroad Line	Geographic Subject	Chronological Subject	Type (DCMIType)	Type (AAT)	Type (IMT)	Digital Collection	Contributing Institution	Archival Collection	Collection Identifier	Collection Guide	Scrapbook	Rights Management	Contact Information	Height (cm)	Width (cm)	Digitization Specifications	Date Digital	File Name	Compound Object	Latitude	Longitude	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
"Postville, Iowa. MILW"	unknown		Unknown	"Postcard with railroad depot in the foreground with a train parked next to it.  The rest of the town is in the background.  ""Postville, Iowa, Old Milw""--Postcard verso."		Railroad stations; Buildings				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Allamakee County -- Postville		Still image	Postcards	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 40, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	14	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 333,147,744 bytes, 2084 x 3200; JPEG image: 286,418 bytes"	3/23/2005	40postville02.jpg				3/31/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,39"	39	36.jpg	/railroadiana/image/36.jpg
"Postville, Iowa. CRIP"	unknown		1956-07-14	Two story wooden depot with car parked in front and a railroad car parked next to it.  There's a house in the background.		Railroad stations; Buildings; Railroad cars				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Allamakee County -- Postville	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 40, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 14,917,364 bytes, 1887 x 2633; JPEG image: 193,838 bytes"	3/23/2005	40postville03.jpg				3/24/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,40"	40	37.jpg	/railroadiana/image/37.jpg
"Cincinnati, Iowa EXCBQ"	"Williams, James A."		1954	"Single story wooden depot with junk piled in front and an old car parked next to it. ""[Bur]lington ex-depot now a junk yard.  Old depot...Cincinnati, Iowa was abandoned between [S]edan, Iowa and Unionville, MO.  [T]he Railway Guide of 1950 lists daily except [S]unday motor train service bewteen Burlington [a]nd Cincinnati (113 miles) Cincinnati being the [e]nd of the run. Also mixed train service from [S]edan to Laclede through Cincinnati but that [w]as 1950.  Today all tracks are gone and the dep[ot] [i]s now serving as office of a scrap yards in it [s]ame location.  Evidence of the right of way is [s]till very plain""--Photograph verso. "" Cincinnati EXQ. James A. Williams, .....van Road, Route 2, Lee's Summit, Missouri""--Photograph verso."		Railroad stations; Buildings; Automobiles				"Chicago, Burlington & Quincy Railroad Company Expedited Service"	United States -- Iowa -- Appanoose County -- Cincinnati	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 40, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 16,461,340 bytes, 1952 x 2809; JPEG image: 168,448  bytes"	3/31/2005	40cincinnati01.jpg				10/19/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,41"	41	38.jpg	/railroadiana/image/38.jpg
"Exline, Iowa. Burlington"	unknown		Unknown	Small wooden depot with boxes piled in front and two people outside near the tracks. Another building in the background.		Railroad stations; Buildings					United States -- Iowa -- Appanoose County -- Exline		Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 40, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 16,506,688 bytes, 2034 x 2703; JPEG image: 215,141 bytes"	3/31/2005	40exline01.jpg				10/19/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,42"	42	39.jpg	/railroadiana/image/39.jpg
"Waterville, Iowa.  MILW"	unknown		1956-07-14	Very small wooden depot with other buildings in the background.		Railroad stations				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Allamakee County -- Waterville	1940-1950	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 40, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	11	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 14,792,464 bytes,1884 x 2615; JPEG image: 199,671 bytes"	3/25/2005	40waterville01.jpg				4/5/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,43"	43	40.jpg	/railroadiana/image/40.jpg
"Waukon, Iowa. MILW"	unknown		1956-07-13	One story brick depot with cart parked next to loading dock.		Railroad stations; Buildings; Carriages & coaches				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Allamakee County -- Waukon	1940-1950	Still image	photograph	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 40, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 15,508,568 bytes, 1939 x 2664; JPEG image: 196,155 bytes"	3/28/2005	40waukon01.jpg				10/19/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,44"	44	41.jpg	/railroadiana/image/41.jpg
"Bradley, Iowa. SI"	"Sims, Ronald D."		1959-06-27	"Wooden electrical pole with sign for Bradley.  Railroad crossing sign in the background. ""Station of BRADLEY, IOWA, Appanoose County.  Located on Southern Iowa Railway Co. a few miles N. of Centerville.  Photo taken 6-27-59 View looks S. photo taken from window of W.C.F.&N. #100 on a fan trip""--Photograph verso."		Railroad stations				Southern Iowa Railway	United States -- Iowa -- Appanoose County -- Bradley	1950-1960	Still image	photograph	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 40, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 15,039,656 bytes, 2718 x 1843; JPEG image: 176,102 bytes"	3/28/2005	40bradley01.jpg				4/5/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,45"	45	42.jpg	/railroadiana/image/42.jpg
"Centerville, Iowa. CBQ"	unknown		1955-07-17	Single story brick station with crossing sign in front and house in the background.		Railroad stations; Buildings				"Chicago, Burlington & Quincy Railroad Company"	United States -- Iowa -- Appanoose County -- Centerville	1950-1960	Still image	photograph	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 40, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	11	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 14,006,556 bytes, 1863 x 2504; JPEG image: 174,562 bytes"	3/28/2005	40centerville01.jpg				4/5/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,46"	46	43.jpg	/railroadiana/image/43.jpg
"Centerville, IA.  CRIP"	unknown		1955-07-17	"One story brick station with fields in the background. ""New CRIP""--Photograph verso."		Railroad stations; Buildings				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Appanoose County -- Centerville	1950-1960	Still image	photograph	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 40, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	11	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 15,015,056 bytes, 1911 x 2617; JPEG image: 184,570 bytes"	3/28/2005	40centerville02.jpg				10/18/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,47"	47	44.jpg	/railroadiana/image/44.jpg
"Centerville, IA. CRIP"	Unknown		1955-07-17	Single story wooden depot with boarded up windows.		Railroad stations; Buildings				"Chicago, Rock Island & Pacific Rail Road Co."	United States -- Iowa -- Appanoose County -- Centerville	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 40, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	11	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 14,697,224 bytes, 1890 x 2590; JPEG image: 198,466 bytes"	3/31/2005	40centerville03.jpg				10/18/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,48"	48	45.jpg	/railroadiana/image/45.jpg
"Coal City, Iowa CBQ"	unknown		1956-08	"Single story wooden depot. ""'Q' Depot at Coal City, Ia. used on the old IA & StL. Aug. 1956""--Photograph verso."		Railroad stations; Buildings				"Chicago, Burlington & Quincy Railroad Company"	United States -- Iowa -- Appanoose County -- Coal City	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 40, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	7	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 13,581,404  bytes, 1639 x 2760; JPEG image: 133,594 bytes"	3/31/2005	40coalcity01.jpg				10/19/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,49"	49	46.jpg	/railroadiana/image/46.jpg
"Dean, Iowa. CBQ"	unknown		1953-03-29	"Railroad tracks in a field. ""Dean. Q. 3/29/53""--Photograph verso."		Railroad stations				"Chicago, Burlington & Quincy Railroad Company"	United States -- Iowa -- Appanoose County -- Dean	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 40, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	7	11	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 12,976,712  bytes, 1672 x 2585; JPEG image: 6,390,551 bytes"	3/31/2005	40dean01.jpg				4/5/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,50"	50	47.jpg	/railroadiana/image/47.jpg
